id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
115,2048,2048,1,0.16406755677093907,1,False,128,512,DLMT,True,False,True,False,False,19,1,64,35,1,24,30,1,2.988391144521505e-05,True,0.16407745714285715,0.16408735751477524
116,2048,1,256,0.17252020757662115,32,False,512,64,DLMT,False,True,False,True,False,20,1,1,35,1,15,1,18,6.155378600401776e-05,True,0.1725406,0.17256099242337883
117,256,2048,2048,0.21709057642206459,1,False,512,128,DLMT,False,True,True,True,False,27,1,128,35,1,1,22,25,0.00014642352883303586,True,0.21713908571428572,0.21718759500650686
118,128,1,1,0.1905793281420807,8,False,64,128,DLMT,False,False,False,True,True,16,1,1,35,1,1,20,17,7.067646318951966e-05,True,0.19060274285714285,0.190626157572205
119,1,1,1,0.17072796537386659,32,False,512,512,DLMT,True,True,True,True,False,8,1,512,35,1,1,16,2,3.399755093220283e-05,True,0.1707392285714286,0.1707504917689906
120,2048,512,2048,inf,32,False,1,1,DLMT,False,False,False,False,True,10,1,128,1,1,11,14,1,inf,False,inf,inf
121,1024,1,512,0.11728196134401432,1,False,128,128,DLMT,False,False,True,False,False,29,32,512,35,1,2,1,2,0.00023986892679298046,True,0.11736142857142859,0.11744089579884286
122,1,64,2048,0.11640257245529316,1,False,64,512,DLMT,False,False,False,False,False,5,8,32,35,8,21,21,1,0.00010814413662198307,True,0.11643840000000001,0.11647422754470686
123,2048,1,1,0.2962498741701104,1,False,1,1,DLMT,False,False,False,True,True,24,8,256,35,1,30,1,29,0.00036173301689257305,True,0.2963697142857143,0.2964895544013182
124,64,512,2048,0.171959972595823,8,False,1,64,DLMT,False,False,True,False,False,17,8,1,35,1,17,18,1,4.0357646014561825e-05,True,0.17197334285714289,0.17198671311846278
125,128,64,128,0.2604496056402314,1,False,1,1,DLMT,False,False,False,True,False,27,1,32,35,32,30,1,2,0.0005860823484662148,True,0.2606437714285715,0.26083793721691156
126,2048,2048,1,0.12093004765693031,1,False,64,32,DLMT,False,True,False,False,False,3,8,512,35,8,30,1,9,3.866496594899137e-05,True,0.12094285714285713,0.12095566662878394
127,64,256,128,0.17503861195750003,8,False,32,32,DLMT,True,True,False,True,True,2,8,128,35,1,1,30,18,0.00032518179028766876,True,0.17514634285714287,0.1752540737567857
128,64,512,1,0.15772198966768167,1,False,512,64,DLMT,False,True,True,False,True,25,1,1,35,1,2,1,3,4.5049415045240616e-05,True,0.1577369142857143,0.15775183890374692
129,1024,512,128,0.16502669376854692,32,False,512,256,DLMT,False,False,True,False,False,1,1,16,35,1,1,29,19,2.6796892905479473e-05,True,0.16503557142857145,0.16504444908859597
130,2048,2048,512,0.10658983927116948,8,False,512,512,DLMT,False,False,False,False,True,27,1,512,35,8,1,12,11,8.698569434342707e-05,True,0.10661865714285715,0.10664747501454482
131,512,1,512,0.10453898107997595,1,False,1,256,DLMT,True,True,True,False,True,14,1,32,35,8,30,1,24,0.00015856956498261392,True,0.1045915142857143,0.10464404749145265
132,1024,1024,1,0.10522736703298173,8,False,1,16,DLMT,True,True,True,True,False,2,1,128,35,8,16,30,1,0.00012411523940701675,True,0.10526848571428574,0.10530960439558974
133,256,256,512,0.15663730618382102,8,False,16,1,DLMT,False,True,True,True,False,19,1,512,35,1,1,16,2,0.00031480707924514333,True,0.15674159999999998,0.15684589381617894
134,128,1,1024,0.22340338602405505,8,False,256,1,DLMT,True,True,False,True,True,30,1,16,35,1,16,29,1,5.3770836492868443e-05,True,0.22342120000000001,0.22343901397594498
135,1024,128,1024,0.0988251316896252,8,False,128,512,DLMT,True,True,True,True,False,25,8,1,35,1,19,1,12,3.598792132969884e-05,True,0.09883705428571428,0.09884897688180336
136,2048,64,1024,0.08892879964349998,8,False,16,512,DLMT,False,True,True,False,False,18,1,512,35,8,2,29,1,0.00011553923535372,True,0.08896707714285715,0.08900535464221432
137,2048,64,1024,0.08749551707167248,8,False,16,512,DLMT,True,True,True,False,False,30,1,1,35,8,2,29,1,3.947309349676141e-05,True,0.0875085942857143,0.0875216714997561
138,2048,64,1024,0.08824144377678579,8,False,16,512,DLMT,True,True,True,False,False,30,1,64,35,8,2,29,1,2.893135295269627e-05,True,0.08825102857142857,0.08826061336607134
139,2048,64,1024,0.0886653501081339,8,False,16,512,DLMT,False,True,True,False,False,15,1,512,35,8,2,29,1,0.00010421859468228711,True,0.08869987714285715,0.08873440417758041
140,2048,64,1024,0.08855043918288114,8,False,16,512,DLMT,False,False,True,False,False,1,1,1,35,8,2,29,1,2.7298000823862773e-05,True,0.08855948285714285,0.08856852653140457
141,2048,64,1024,0.0886994477780482,8,False,16,512,DLMT,False,True,True,False,False,30,1,512,35,8,2,29,1,3.450774488637092e-05,True,0.08871088,0.08872231222195182
142,2048,64,1024,0.08783959816807728,8,False,16,512,DLMT,True,False,True,False,False,30,1,512,35,8,2,29,1,2.713720452419072e-05,True,0.08784858857142858,0.08785757897477987
143,2048,64,1024,0.08909625737117655,8,False,16,512,DLMT,False,True,True,False,False,1,1,64,35,8,2,29,1,2.808826990261995e-05,True,0.08910556285714286,0.08911486834310917
144,2048,64,1024,0.08798594204305762,8,False,16,512,DLMT,True,False,True,False,False,15,1,1,35,8,2,29,1,0.00015247798583161335,True,0.08803645714285714,0.08808697224265666
145,2048,64,1024,0.08802908792916429,8,False,16,512,DLMT,True,False,True,False,False,1,1,512,35,8,2,29,1,3.442967111462546e-05,True,0.08804049428571428,0.08805190064226427
146,2048,64,1024,0.08866499012918257,8,False,16,512,DLMT,False,False,True,False,False,30,1,1,35,8,2,29,1,3.693266725006726e-05,True,0.08867722571428571,0.08868946129938886
147,2048,64,1024,0.08775854945829262,8,False,16,512,DLMT,True,False,True,False,False,15,1,64,35,8,2,29,1,3.239837284903867e-05,True,0.08776928285714285,0.08778001625599308
148,2048,64,1024,0.08838509930375411,8,False,16,512,DLMT,True,True,True,False,False,1,1,1,35,8,2,29,1,8.08279304120427e-05,True,0.08841187714285714,0.08843865498196017
149,2048,64,1024,0.08856004220822744,8,False,16,512,DLMT,False,False,True,False,False,30,1,64,35,8,2,29,1,3.0574682069867467e-05,True,0.08857017142857145,0.08858030064891545
150,2048,64,1024,0.08863938286831845,8,False,16,512,DLMT,False,True,True,False,False,18,1,1,35,8,2,29,1,3.0167353079724347e-05,True,0.08864937714285714,0.08865937141739584
151,2048,64,1024,0.0877529022111883,8,False,16,512,DLMT,True,False,True,False,False,25,1,1,35,8,2,29,1,3.1100748202825946e-05,True,0.08776320571428572,0.08777350921738315
